fecha,anio,mes_num,instrumento,etiqueta,tipo_bono,medida,monto_mill_soles,log_monto,tasa_referencia,rend_soberano_10a_pen,rend_soberano_10a_usd,embig_peru,riesgo_pais_pct,tasa_pref_corp_90d_mn,tasa_corp_mas360_mn,prima_plazo,spread_bancario,outlier_monto
2011-01-01,2011,1,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,13.85,2.6979998652487085,3.25,5.84628571428571,5.165,145.57143,1.4557143,3.8403,7.20480825212354,2.5962857142857096,0.5903,True
2011-02-01,2011,2,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.5,6.01595,5.3764,146.1,1.4609999999999999,4.1328,7.35416964181192,2.51595,0.6327999999999996,False
2011-03-01,2011,3,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,37.828,3.6591416358499798,3.75,6.35333612040134,5.30634782608696,156.78261,1.5678261,4.422,7.45319066124941,2.60333612040134,0.6719999999999997,True
2011-04-01,2011,4,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.0,6.94410092633545,5.65989473684211,192.90476,1.9290476,4.9028,7.47291946579307,2.94410092633545,0.9028,False
2011-05-01,2011,5,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,6.72250202228567,5.32847619047619,187.22727,1.8722727000000001,5.3829,7.68962700306516,2.4725020222856697,1.1329000000000002,False
2011-06-01,2011,6,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,6.8475,2.0601950097339716,4.25,6.45763825900731,5.23528571428572,192.36364,1.9236364000000001,5.6209,7.84986533465833,2.20763825900731,1.3708999999999998,True
2011-07-01,2011,7,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,23.49824,3.1986012782356057,4.25,6.23626241920591,5.03678947368421,170.85714,1.7085713999999999,5.4194,7.88181011506081,1.98626241920591,1.1694000000000004,True
2011-08-01,2011,8,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,5.92853521749067,4.65814285714286,199.56522,1.9956522,5.3906,7.67811464524686,1.67853521749067,1.1406,False
2011-09-01,2011,9,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,6.59537,2.0275388511218355,4.25,5.62017803787122,4.65722727272727,237.45455,2.3745455,5.317,7.7744779683529,1.37017803787122,1.0670000000000002,True
2011-10-01,2011,10,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,5.72483222108669,4.7062,231.95238,2.3195238000000002,5.4037,8.06880722181612,1.4748322210866904,1.1536999999999997,False
2011-11-01,2011,11,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,27.0,3.332204510175204,4.25,5.66734322961868,4.35095238095238,214.18182,2.1418182,5.1702,8.18429932294086,1.4173432296186803,0.9202000000000004,True
2011-12-01,2011,12,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,23.1147,3.182821613053754,4.25,5.6953293398377,4.31715789473684,216.31818,2.1631818000000003,5.3604,8.29255426952091,1.4453293398377003,1.1104000000000003,True
2012-01-01,2012,1,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,5.6877609398031,4.34477272727273,219.40909,2.1940909,5.2828,8.25284590289425,1.4377609398031002,1.0328,False
2012-02-01,2012,2,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,6.2176,1.9765224876719945,4.25,5.55203643226112,4.07966666666667,199.2381,1.992381,5.3,8.27348386309663,1.3020364322611204,1.0499999999999998,True
2012-03-01,2012,3,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,5.40746192764249,3.90677272727273,165.59091,1.6559091000000001,5.2513,8.37300111927793,1.1574619276424896,1.0012999999999996,False
2012-04-01,2012,4,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,14.45928,2.7382094702765873,4.25,5.31709184145608,3.745,164.14286,1.6414286000000002,5.265,8.43188843464642,1.0670918414560804,1.0149999999999997,True
2012-05-01,2012,5,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,5.1611689535073,3.71418181818182,180.52174,1.8052173999999999,5.1938,8.55555282489058,0.9111689535072998,0.9438000000000004,False
2012-06-01,2012,6,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,5.14383563093637,3.59845,188.42857,1.8842857000000002,5.1563,8.60182745997574,0.89383563093637,0.9062999999999999,False
2012-07-01,2012,7,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,4.00549,1.6105353100729884,4.25,5.02354166666667,3.2648,162.59091,1.6259091,5.1698,8.5929081450795,0.7735416666666701,0.9198000000000004,True
2012-08-01,2012,8,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,4.85419437482595,3.13571428571429,133.13043,1.3313043,5.1906,8.68128951453787,0.6041943748259504,0.9405999999999999,False
2012-09-01,2012,9,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,7.7272,2.16644458530141,4.25,4.67659618205868,3.06225,124.0,1.24,5.1102,8.72151201615506,0.4265961820586801,0.8601999999999999,True
2012-10-01,2012,10,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,7.84252,2.1795719038987293,4.25,4.55363674242424,2.9236,108.04348,1.0804348,5.0611,8.76811775572671,0.3036367424242403,0.8110999999999997,True
2012-11-01,2012,11,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,4.45981283452211,2.9668,122.95455,1.2295455,5.0593,8.8966005994144,0.20981283452211041,0.8093000000000004,False
2012-12-01,2012,12,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,9.7563,2.375491629427106,4.25,4.16331561657297,3.01164705882353,117.19048,1.1719047999999999,5.0304,9.0631777919402,-0.08668438342702967,0.7804000000000002,True
2013-01-01,2013,1,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,4.06750469795356,3.08854545454545,110.04348,1.1004348,5.0298,9.04238006585355,-0.1824953020464397,0.7797999999999998,False
2013-02-01,2013,2,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,18.42785,2.9667076036383744,4.25,4.15190764118355,3.29463157894737,127.05,1.2705,4.8751,9.14940540258296,-0.09809235881644973,0.6250999999999998,True
2013-03-01,2013,3,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,4.14838614187719,3.28557894736842,140.28571,1.4028570999999999,4.6881,9.21137994314266,-0.10161385812280965,0.4381000000000004,False
2013-04-01,2013,4,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,4.05634051937754,3.06895454545455,132.54545,1.3254545,4.4482,9.15560271564023,-0.1936594806224603,0.19819999999999993,False
2013-05-01,2013,5,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,76.80036,4.354146058422997,4.25,4.20181818181818,3.25236363636364,133.73913,1.3373913,4.3607,9.04071529297496,-0.04818181818181966,0.11069999999999958,True
2013-06-01,2013,6,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,5.31946716260051,4.04315789473684,179.8,1.798,4.4862,8.9853489227944,1.0694671626005103,0.2362000000000002,False
2013-07-01,2013,7,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,5.26015228899572,4.29876190476191,175.69565,1.7569565,4.7471,8.80484910504589,1.0101522889957204,0.49709999999999965,False
2013-08-01,2013,8,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,50.58,3.9431340004531985,4.25,5.46271259667266,4.54695238095238,190.54545,1.9054544999999998,4.6554,8.66943327215367,1.2127125966726604,0.4054000000000002,True
2013-09-01,2013,9,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,5.60047619047619,4.56314285714286,183.38095,1.8338095,4.7181,8.56490763208247,1.35047619047619,0.46809999999999974,False
2013-10-01,2013,10,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,7.99145,2.196274125800224,4.25,5.31727272727273,4.27340909090909,172.86957,1.7286957,4.7076,8.54906118892347,1.06727272727273,0.45760000000000023,True
2013-11-01,2013,11,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,43.4196,3.7936808134730127,4.0,5.467,4.4478,183.42857,1.8342857000000001,4.5043,8.51866990480899,1.4669999999999996,0.5042999999999997,True
2013-12-01,2013,12,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.0,5.6055,4.49425,176.54545,1.7654545,4.4875,8.46225460748768,1.6055000000000001,0.4874999999999998,False
2014-01-01,2014,1,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,30.0,3.4339872044851463,4.0,5.72,4.45445454545454,176.0,1.76,4.4809,8.39783279820295,1.7199999999999998,0.4809000000000001,True
2014-02-01,2014,2,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.0,6.4255,4.365,182.25,1.8225,4.7948,8.37410848580069,2.4255000000000004,0.7948000000000004,False
2014-03-01,2014,3,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,28.1,3.370738174177447,4.0,6.16490476190476,4.16752380952381,167.2381,1.6723810000000001,4.9354,8.34926199159022,2.1649047619047597,0.9353999999999996,True
2014-04-01,2014,4,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.0,5.951,4.01075,153.54545,1.5354545,5.0225,8.28488301493797,1.9509999999999996,1.0225,False
2014-05-01,2014,5,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,200.0,5.303304908059076,4.0,5.64095238095238,3.83219047619048,149.40909,1.4940909,5.0269,8.25593549390221,1.6409523809523803,1.0269000000000004,True
2014-06-01,2014,6,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.0,5.37238095238095,3.78709523809524,145.42857,1.4542857,4.9535,8.29752109735162,1.3723809523809498,0.9535,False
2014-07-01,2014,7,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,50.0,3.9318256327243257,3.75,5.177,3.73633333333333,146.34783,1.4634782999999998,4.7393,8.28877174921292,1.4269999999999996,0.9893000000000001,True
2014-08-01,2014,8,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,20.0,3.044522437723423,3.75,5.19790476190476,3.69519047619048,157.28571,1.5728571,4.6087,8.30605360218592,1.44790476190476,0.8586999999999998,True
2014-09-01,2014,9,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.5,5.33545454545455,3.79531818181818,149.68182,1.4968181999999999,4.4861,8.3415644243909,1.8354545454545503,0.9861000000000004,False
2014-10-01,2014,10,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.5,5.35995454545454,3.74259090909091,170.26087,1.7026087,4.4428,8.35015609539825,1.8599545454545403,0.9428000000000001,False
2014-11-01,2014,11,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.5,5.43935,3.654,165.35,1.6535,4.4378,8.3363985675794,1.9393500000000001,0.9378000000000002,False
2014-12-01,2014,12,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.5,5.35971428571429,3.70204761904762,181.91304,1.8191304,4.6632,8.31860821111633,1.8597142857142899,1.1631999999999998,False
2015-01-01,2015,1,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.25,5.2966,3.5399,201.22727,2.0122727,4.4829,8.20330799624513,2.0465999999999998,1.2328999999999999,False
2015-02-01,2015,2,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.25,5.2855,3.34735,182.85,1.8285,4.1728,8.24620644636677,2.0355,0.9227999999999996,False
2015-03-01,2015,3,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.25,5.52668181818182,3.41931818181818,184.45455,1.8445455000000002,4.1913,8.210629086703,2.27668181818182,0.9413,False
2015-04-01,2015,4,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.25,5.53809090909091,3.20913636363636,176.95455,1.7695455000000002,4.3667,8.10086813334164,2.2880909090909096,1.1166999999999998,False
2015-05-01,2015,5,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,31.6,3.484312288372662,3.25,5.9019,3.41675,165.90476,1.6590476,4.4803,8.10144847599015,2.6519000000000004,1.2302999999999997,True
2015-06-01,2015,6,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.25,6.17166666666667,3.68176190476191,176.5,1.765,4.1341,8.07126454169475,2.9216666666666704,0.8841000000000001,False
2015-07-01,2015,7,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.25,6.47165,3.7191,186.69565,1.8669565,4.1685,7.9716830509417,3.2216500000000003,0.9184999999999999,False
2015-08-01,2015,8,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.25,6.66319047619047,3.91719047619048,217.47619,2.1747619,4.483,7.91908792812927,3.4131904761904703,1.2329999999999997,False
2015-09-01,2015,9,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,72.611,4.298794471089057,3.5,7.23577272727273,4.06622727272727,234.27273,2.3427273,4.9268,7.91020063074947,3.73577272727273,1.4268,True
2015-10-01,2015,10,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.5,7.01072727272727,3.864,225.90909,2.2590909,4.7596,7.87004699148263,3.5107272727272703,1.2595999999999998,False
2015-11-01,2015,11,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.5,6.69261904761905,3.95257142857143,218.90476,2.1890476000000003,4.8417,7.87714043536655,3.1926190476190497,1.3417000000000003,False
2015-12-01,2015,12,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.75,6.70786363636364,4.07954545454545,236.65217,2.3665217000000003,4.9317,7.89924707101221,2.9578636363636397,1.1817000000000002,False
2016-01-01,2016,1,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.0,7.02015,4.238,267.05,2.6705,4.9884,7.90094495650674,3.02015,0.9884000000000004,False
2016-02-01,2016,2,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,7.34585714285714,4.0577619047619,282.38095,2.8238095,5.2324,7.92111679006339,3.09585714285714,0.9824000000000002,False
2016-03-01,2016,3,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,20.54277,3.070040261417523,4.25,7.139,3.50990476190476,226.82609,2.2682609,5.3779,7.96682877995631,2.8890000000000002,1.1279000000000003,True
2016-04-01,2016,4,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,6.54485714285714,3.22447619047619,210.04762,2.1004762,5.3769,8.02653324572007,2.29485714285714,1.1269,False
2016-05-01,2016,5,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,6.26581818181818,3.22086363636364,207.95455,2.0795455,5.4266,8.05332430208037,2.0158181818181804,1.1765999999999996,False
2016-06-01,2016,6,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,6.08436363636364,3.06422727272727,209.90909,2.0990908999999998,5.5167,8.05980500628028,1.8343636363636397,1.2667000000000002,False
2016-07-01,2016,7,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,12.87216,2.6298839539970444,4.25,5.75652380952381,2.6487619047619,184.19048,1.8419048,5.4174,8.07355987597862,1.5065238095238103,1.1673999999999998,True
2016-08-01,2016,8,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,5.63617391304348,2.54117391304348,169.6087,1.696087,5.0871,8.10525299480707,1.3861739130434803,0.8371000000000004,False
2016-09-01,2016,9,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,5.79354545454546,2.60722727272727,161.77273,1.6177272999999999,4.9469,8.14204903341092,1.5435454545454599,0.6969000000000003,False
2016-10-01,2016,10,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,244.77488,5.504415995001419,4.25,5.77085714285714,2.75419047619048,146.52381,1.4652380999999999,4.9397,8.19877047542736,1.5208571428571398,0.6897000000000002,True
2016-11-01,2016,11,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,6.30986363636364,3.41454545454546,167.81818,1.6781818000000002,4.9515,8.23694628022982,2.05986363636364,0.7015000000000002,False
2016-12-01,2016,12,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,6.44685714285714,3.71609523809524,164.72727,1.6472727,5.1925,8.2550705470513,2.19685714285714,0.9424999999999999,False
2017-01-01,2017,1,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,200.0,5.303304908059076,4.25,6.35095454545454,3.49077272727273,157.3,1.5730000000000002,5.1127,8.28179495378865,2.10095454545454,0.8627000000000002,True
2017-02-01,2017,2,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,6.26035,3.3545,152.105263157895,1.5210526315789499,5.0111,8.32931743428592,2.01035,0.7610999999999999,False
2017-03-01,2017,3,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.25,6.09739130434783,3.29430434782609,141.086956521739,1.4108695652173902,4.9649,8.37276932880972,1.8473913043478296,0.7149000000000001,False
2017-04-01,2017,4,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,19.0836,2.9999035616228014,4.25,5.87055555555556,3.22022222222222,149.444444444444,1.49444444444444,4.9442,8.44035905120784,1.6205555555555602,0.6942000000000004,True
2017-05-01,2017,5,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.0,5.71772727272727,3.17468181818182,141.181818181818,1.4118181818181799,4.7097,8.45666595004032,1.71772727272727,0.7096999999999998,False
2017-06-01,2017,6,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,4.0,5.57905,2.99295,143.5,1.435,4.5507,8.454424616211,1.5790499999999996,0.5507,False
2017-07-01,2017,7,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.75,5.65947368421053,3.11636842105263,141.9,1.419,4.4816,8.44411294629431,1.9094736842105302,0.7316000000000003,False
2017-08-01,2017,8,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,30.5856,3.4527013205292665,3.75,5.46204347826087,3.00717391304348,155.391304347826,1.55391304347826,4.2758,8.43404834891398,1.7120434782608704,0.5258000000000003,True
2017-09-01,2017,9,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,61.2798,4.131637135656852,3.5,5.34190476190476,2.89152380952381,144.0,1.44,3.8977,8.44522716285084,1.8419047619047602,0.39769999999999994,True
2017-10-01,2017,10,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.5,5.26331818181818,3.01395454545455,139.619047619048,1.39619047619048,3.6451,8.42541769425409,1.76331818181818,0.14509999999999978,False
2017-11-01,2017,11,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.25,5.2997619047619,2.99557142857143,138.809523809524,1.38809523809524,3.5737,8.42632584501934,2.0497619047619002,0.3237000000000001,False
2017-12-01,2017,12,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,158.0,5.0689042022202315,3.25,5.24947368421053,3.04447368421053,136.15,1.3615000000000002,3.5602,8.40796475027092,1.99947368421053,0.31020000000000003,True
2018-01-01,2018,1,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.0,4.81809523809524,3.11365,116.608695652174,1.16608695652174,3.4641,8.33453950449729,1.81809523809524,0.4641000000000002,False
2018-02-01,2018,2,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,3.0,4.7945,3.593,132.2,1.3219999999999998,3.3265,8.332922967143,1.7945000000000002,0.3264999999999998,False
2018-03-01,2018,3,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,19.61256,3.0259005987365444,2.75,4.845,3.66215,147.045454545455,1.47045454545455,3.2356,8.2719700517584,2.0949999999999998,0.4855999999999998,True
2018-04-01,2018,4,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,5.0242,3.61835,145.238095238095,1.45238095238095,3.1521,8.18550089578463,2.2742000000000004,0.4020999999999999,False
2018-05-01,2018,5,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,5.47227272727273,3.91371428571429,157.695652173913,1.5769565217391301,3.2427,8.15812519738456,2.7222727272727303,0.49270000000000014,False
2018-06-01,2018,6,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,11.12781,2.4955011625503865,2.75,5.6626,3.8928,163.333333333333,1.63333333333333,3.4706,8.09929298476305,2.9126000000000003,0.7206000000000001,True
2018-07-01,2018,7,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,5.48476190476191,3.7164,150.954545454545,1.50954545454545,3.6566,8.06241536178339,2.7347619047619096,0.9066000000000001,False
2018-08-01,2018,8,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,24.9315,3.2554584459298876,2.75,5.4252380952381,3.73752380952381,149.260869565217,1.49260869565217,3.7944,8.02901926695809,2.6752380952381003,1.0444,True
2018-09-01,2018,9,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,85.0,4.454347296253507,2.75,5.5175,3.76705263157895,139.9,1.399,3.8758,7.9700014831202,2.7675,1.1258,True
2018-10-01,2018,10,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,5.73181818181818,3.97654545454545,142.695652173913,1.42695652173913,3.9819,7.91051162555102,2.9818181818181797,1.2319,False
2018-11-01,2018,11,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,5.727,4.0345,156.863636363636,1.56863636363636,4.123,7.85637030572794,2.9770000000000003,1.3730000000000002,False
2018-12-01,2018,12,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,5.74363157894737,3.77252631578947,164.809523809524,1.64809523809524,4.3114,7.82982951832825,2.9936315789473698,1.5614,False
2019-01-01,2019,1,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,5.58772727272727,3.5215,152.391304347826,1.5239130434782602,4.5276,7.77412480756175,2.83772727272727,1.7775999999999996,False
2019-02-01,2019,2,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,5.4945,3.3507,139.5,1.395,4.3563,7.79885572718277,2.7445000000000004,1.6063,False
2019-03-01,2019,3,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,5.29923809523809,3.15290476190476,135.666666666667,1.35666666666667,4.0849,7.81020891110979,2.54923809523809,1.3349000000000002,False
2019-04-01,2019,4,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,5.2158,3.0446,122.363636363636,1.22363636363636,4.0403,7.8131751460884,2.4657999999999998,1.2903000000000002,False
2019-05-01,2019,5,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,5.13735454545455,2.99745454545455,135.695652173913,1.35695652173913,4.05,7.81182226365403,2.38735454545455,1.2999999999999998,False
2019-06-01,2019,6,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,26.52398,3.3150576247013994,2.75,4.81719,2.67335,129.15,1.2915,4.0253,7.83626268381355,2.06719,1.2752999999999997,True
2019-07-01,2019,7,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.75,4.4401,2.66909523809524,116.130434782609,1.16130434782609,3.9249,7.77225596262161,1.6901000000000002,1.1749,False
2019-08-01,2019,8,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.5,4.228985,2.34045,127.090909090909,1.2709090909090899,3.7128,7.71228944879112,1.7289849999999998,1.2128,False
2019-09-01,2019,9,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.5,4.15212380952381,2.41766666666667,116.428571428571,1.1642857142857101,3.5263,7.6926466564655,1.6521238095238102,1.0263,False
2019-10-01,2019,10,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.5,4.07454285714286,2.51552380952381,126.913043478261,1.26913043478261,3.4438,7.65101237137315,1.57454285714286,0.9438,False
2019-11-01,2019,11,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,33.575,3.543130877550822,2.25,4.23969,2.59395,126.761904761905,1.26761904761905,3.3523,7.56679301096734,1.9896900000000004,1.1023,True
2019-12-01,2019,12,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.25,4.3559380952381,2.512,115.909090909091,1.15909090909091,3.2587,7.44662178370309,2.1059380952381,1.0087000000000002,False
2020-01-01,2020,1,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.25,4.50230909090909,2.40831818181818,113.869565217391,1.13869565217391,3.2747,7.35923135788744,2.2523090909090904,1.0247000000000002,False
2020-02-01,2020,2,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,2.25,4.258095,2.23695,122.2,1.222,3.1977,7.35390734329301,2.008095,0.9477000000000002,False
2020-03-01,2020,3,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,1.25,5.08725909090909,2.65986363636364,248.909090909091,2.48909090909091,3.0473,7.29802047761045,3.8372590909090896,1.7973,False
2020-04-01,2020,4,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,0.25,5.0255,2.57965,277.954545454545,2.77954545454545,2.3516,7.20143184392124,4.7755,2.1016,False
2020-05-01,2020,5,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,0.25,4.4295,2.3558,222.35,2.2235,1.4852,5.80260325458287,4.1795,1.2352,False
2020-06-01,2020,6,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,0.25,4.39,2.15714285714286,180.136363636364,1.80136363636364,1.0749,5.00634998054599,4.14,0.8249,False
2020-07-01,2020,7,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,0.25,4.24045454545455,1.85740909090909,169.347826086957,1.6934782608695702,0.9011,4.83971287679542,3.9904545454545497,0.6511,False
2020-08-01,2020,8,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,0.25,4.06714285714286,1.65052380952381,145.636363636364,1.4563636363636399,1.09,4.42307239513293,3.8171428571428603,0.8400000000000001,False
2020-09-01,2020,9,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,28.8,3.3945083935113587,0.25,4.18681818181818,1.79659090909091,160.409090909091,1.60409090909091,1.0285,4.30721669458437,3.9368181818181798,0.7785,True
2020-10-01,2020,10,coloc_arrendamiento,Arrendamiento financiero,Financiero,Colocacion,0.0,0.0,0.25,4.20545454545454,1.76445454545455,150.181818181818,1.50181818181818,0.7759,4.1821950360515,3.95545454545454,0.5259,False
